0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,labels
-372.2549743652344,195.47877502441406,-79.1091079711914,48.21302032470703,47.89888000488281,-35.960323333740234,20.772558212280273,14.44527530670166,-17.178974151611328,21.34136962890625,-3.0129313468933105,-17.244577407836914,17.765474319458008,-4.305304050445557,-9.779141426086426,15.542701721191406,-5.1239776611328125,-4.605747699737549,10.842643737792969,-7.759528636932373,15.07486516426742,11.408744655696015,11.692276488804696,12.88038737216963,14.09711579913017,63.74728251469341,9.966915678337728,LowStress
-372.2549743652344,195.47877502441406,-79.1091079711914,48.21302032470703,47.89888000488281,-35.960323333740234,20.772558212280273,14.44527530670166,-17.178974151611328,21.34136962890625,-3.0129313468933105,-17.244577407836914,17.765474319458008,-4.305304050445557,-9.779141426086426,15.542701721191406,-5.1239776611328125,-4.605747699737549,10.842643737792969,-7.759528636932373,15.07486516426742,11.408744655696015,11.692276488804696,12.88038737216963,14.09711579913017,63.74728251469341,9.966915678337728,LowStress
-421.3290100097656,189.8362579345703,-79.97522735595703,54.586917877197266,39.57793045043945,-35.42808532714844,27.680845260620117,8.28512191772461,-13.836819648742676,23.435760498046875,-10.275752067565918,-9.962578773498535,19.039113998413086,-9.630785942077637,-0.21878664195537567,15.046587944030762,-11.553474426269531,0.6425002217292786,5.910465240478516,-9.794054985046387,18.59646854744481,12.710897951926205,13.348347725580714,14.876868938159973,16.06531519169643,60.204564773729054,17.032371488400937,LowStress
-315.0989990234375,178.7391357421875,-58.243595123291016,12.33011531829834,13.310336112976074,-38.979679107666016,11.753271102905273,15.197761535644531,-9.622876167297363,14.181525230407715,-4.842241287231445,-17.81611442565918,7.8115763664245605,-4.217459201812744,-5.909673690795898,12.917916297912598,-5.546729564666748,-9.67679500579834,4.466449737548828,-5.154399871826172,21.588894039976413,14.071398618191395,16.754914684425657,17.796257610656202,15.343046969559543,57.94936535252436,10.696393200929709,LowStress
-315.0989990234375,178.7391357421875,-58.243595123291016,12.33011531829834,13.310336112976074,-38.979679107666016,11.753271102905273,15.197761535644531,-9.622876167297363,14.181525230407715,-4.842241287231445,-17.81611442565918,7.8115763664245605,-4.217459201812744,-5.909673690795898,12.917916297912598,-5.546729564666748,-9.67679500579834,4.466449737548828,-5.154399871826172,21.588894039976413,14.071398618191395,16.754914684425657,17.796257610656202,15.343046969559543,57.94936535252436,10.696393200929709,LowStress
-361.20513916015625,160.54856872558594,-51.24982452392578,12.331318855285645,5.5807204246521,-34.23371124267578,14.463600158691406,10.865455627441406,-5.842206954956055,12.6721773147583,-12.137697219848633,-13.727558135986328,9.121138572692871,-4.9484076499938965,0.38565507531166077,9.426426887512207,-12.454486846923828,-7.328185081481934,2.9988186359405518,-4.503623008728027,23.321637325946643,16.145859895075255,18.385729688094564,19.431372393830532,16.674162925522364,55.17614985632493,17.068245202338495,LowStress
-308.25067138671875,127.73917388916016,-58.55111312866211,41.359352111816406,39.86992263793945,-31.486469268798828,10.10833740234375,12.433366775512695,-10.807592391967773,17.127687454223633,-0.1801689863204956,-16.435909271240234,8.734393119812012,-2.5725340843200684,-7.887167930603027,9.924662590026855,-1.909230351448059,-1.7560776472091675,7.271671295166016,-6.533526420593262,19.384951401604013,13.888298828423068,14.021813431543038,13.792082936777721,15.159720339814116,66.02971633156135,12.70407349289742,LowStress
-308.25067138671875,127.73917388916016,-58.55111312866211,41.359352111816406,39.86992263793945,-31.486469268798828,10.10833740234375,12.433366775512695,-10.807592391967773,17.127687454223633,-0.1801689863204956,-16.435909271240234,8.734393119812012,-2.5725340843200684,-7.887167930603027,9.924662590026855,-1.909230351448059,-1.7560776472091675,7.271671295166016,-6.533526420593262,19.384951401604013,13.888298828423068,14.021813431543038,13.792082936777721,15.159720339814116,66.02971633156135,12.70407349289742,LowStress
-367.915771484375,108.35627746582031,-53.60146713256836,45.09990310668945,30.08977699279785,-33.81570816040039,11.040820121765137,8.314215660095215,-7.236104965209961,16.418264389038086,-7.295404434204102,-11.559980392456055,10.945762634277344,-5.8392252922058105,-2.6031904220581055,9.897873878479004,-5.646357536315918,0.3139561712741852,3.8808631896972656,-5.551596641540527,20.188105657006442,14.905892744127856,15.653559527924099,15.432824519150925,16.772298209561924,64.14286912460612,13.752023885824443,LowStress
-454.663330078125,155.4754180908203,-63.24964904785156,53.26979446411133,29.55345344543457,-11.68619441986084,24.700904846191406,10.478062629699707,-7.869112491607666,19.059396743774414,5.2425217628479,-1.2713077068328857,15.988998413085938,1.2694681882858276,-0.5939903855323792,14.573989868164062,-2.2177188396453857,-5.7746357917785645,2.7346487045288086,-7.393789768218994,11.539403657336969,10.544050095956704,11.714870823133836,12.006217852044458,13.102635377254877,19.78098362497094,4.59025386016652,HighStress
-454.663330078125,155.4754180908203,-63.24964904785156,53.26979446411133,29.55345344543457,-11.68619441986084,24.700904846191406,10.478062629699707,-7.869112491607666,19.059396743774414,5.2425217628479,-1.2713077068328857,15.988998413085938,1.2694681882858276,-0.5939903855323792,14.573989868164062,-2.2177188396453857,-5.7746357917785645,2.7346487045288086,-7.393789768218994,11.539403657336969,10.544050095956704,11.714870823133836,12.006217852044458,13.102635377254877,19.78098362497094,4.59025386016652,HighStress
-447.3316345214844,130.6393585205078,-49.38935470581055,51.22737121582031,24.057998657226562,-8.046183586120605,23.833572387695312,8.110316276550293,-6.025895595550537,20.42711067199707,1.5325112342834473,1.9057048559188843,14.498791694641113,0.08561038970947266,5.244274616241455,11.83591079711914,-7.717195987701416,-1.541731834411621,1.798317551612854,-6.822633266448975,9.997657672559297,12.005230994453655,10.330604376813001,14.723729049474679,15.624269013652773,17.6513500213939,5.2053324594823485,HighStress
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HighStress
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HighStress
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HighStress
-426.6138916015625,199.5605926513672,-90.09082794189453,47.67295837402344,35.00874710083008,-35.9319953918457,17.890644073486328,10.649001121520996,-5.483318328857422,37.460140228271484,6.461954116821289,-16.14470672607422,15.078320503234863,-1.870180606842041,-11.350653648376465,7.546727657318115,-3.668247938156128,1.429052472114563,11.080485343933105,-8.522032737731934,12.067798143816022,9.955925633729104,11.662565633824576,15.050633189985005,15.908064709231317,40.366284367149625,7.00889343962788,HighStress
-426.6138916015625,199.5605926513672,-90.09082794189453,47.67295837402344,35.00874710083008,-35.9319953918457,17.890644073486328,10.649001121520996,-5.483318328857422,37.460140228271484,6.461954116821289,-16.14470672607422,15.078320503234863,-1.870180606842041,-11.350653648376465,7.546727657318115,-3.668247938156128,1.429052472114563,11.080485343933105,-8.522032737731934,12.067798143816022,9.955925633729104,11.662565633824576,15.050633189985005,15.908064709231317,40.366284367149625,7.00889343962788,HighStress
-451.3577575683594,184.84762573242188,-86.21642303466797,56.80582809448242,29.57801628112793,-30.952465057373047,21.326990127563477,5.422139644622803,0.7344763875007629,37.70757293701172,-2.847205400466919,-10.336618423461914,15.21869945526123,-7.142331123352051,-5.6005730628967285,7.459922790527344,-5.790627479553223,6.6384382247924805,4.802990913391113,-10.394063949584961,12.65067758296863,12.021218734872592,12.540260411765605,16.525373071262734,17.825858249029864,30.538106056884626,18.103496792434424,HighStress
-446.8514709472656,194.98095703125,-56.4703254699707,57.11829376220703,36.277671813964844,-30.038928985595703,23.857606887817383,13.109440803527832,-12.9105863571167,23.621999740600586,0.1358855664730072,-16.051084518432617,10.078215599060059,-4.272749423980713,-7.664128303527832,9.519253730773926,-4.994482040405273,-2.4059934616088867,7.872841835021973,-5.712873935699463,11.854825492519184,9.514313464111535,11.675613278253497,14.10708860007217,12.46921144391386,31.54682334867932,4.468755052034984,HighStress
-446.8514709472656,194.98095703125,-56.4703254699707,57.11829376220703,36.277671813964844,-30.038928985595703,23.857606887817383,13.109440803527832,-12.9105863571167,23.621999740600586,0.1358855664730072,-16.051084518432617,10.078215599060059,-4.272749423980713,-7.664128303527832,9.519253730773926,-4.994482040405273,-2.4059934616088867,7.872841835021973,-5.712873935699463,11.854825492519184,9.514313464111535,11.675613278253497,14.10708860007217,12.46921144391386,31.54682334867932,4.468755052034984,HighStress
-482.4173889160156,182.65867614746094,-56.02434158325195,60.9675407409668,25.758163452148438,-30.215713500976562,27.93780517578125,5.757317066192627,-10.517074584960938,25.48634910583496,-5.676180362701416,-8.795853614807129,9.762313842773438,-9.679143905639648,-0.328744500875473,10.17215633392334,-9.75747299194336,0.029462695121765137,2.316570520401001,-8.452555656433105,9.102592487150451,12.2512017084236,14.061424505322307,15.046747886171987,14.25261291324505,27.695948077656396,18.850186947250233,HighStress
-348.77886962890625,201.2683563232422,7.511542797088623,13.304224014282227,7.980030536651611,-18.612682342529297,11.491864204406738,16.992313385009766,0.054281286895275116,11.93680477142334,2.5803253650665283,-9.230483055114746,2.4200713634490967,-4.508455753326416,-5.705057621002197,11.840209007263184,3.0755512714385986,-5.899472713470459,6.282836437225342,1.8764913082122803,17.452501056927407,13.28963335020431,16.777529856862806,20.870307815592376,15.519412668479493,51.591328571937204,11.427714835962393,LowStress
-348.77886962890625,201.2683563232422,7.511542797088623,13.304224014282227,7.980030536651611,-18.612682342529297,11.491864204406738,16.992313385009766,0.054281286895275116,11.93680477142334,2.5803253650665283,-9.230483055114746,2.4200713634490967,-4.508455753326416,-5.705057621002197,11.840209007263184,3.0755512714385986,-5.899472713470459,6.282836437225342,1.8764913082122803,17.452501056927407,13.28963335020431,16.777529856862806,20.870307815592376,15.519412668479493,51.591328571937204,11.427714835962393,LowStress
-397.84967041015625,168.9479522705078,15.644670486450195,8.067989349365234,3.565230369567871,-7.524120807647705,14.228225708007812,15.064505577087402,4.985851764678955,11.434256553649902,1.531833291053772,-4.825579643249512,-0.21494033932685852,-6.890636920928955,-0.4279279112815857,10.937796592712402,-0.7808698415756226,-2.436044931411743,6.795319557189941,-1.0679932832717896,19.185744890548616,13.769996583187886,16.55438604137711,22.031920763190907,17.808455809181723,46.31177994563102,17.97845672768359,LowStress
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LowStress
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LowStress
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LowStress
-267.7941589355469,179.79347229003906,-63.332157135009766,8.81714153289795,30.96820640563965,-15.60849666595459,5.8276896476745605,-13.460986137390137,-18.808076858520508,29.679414749145508,5.746542453765869,-18.288759231567383,9.742332458496094,-1.2265857458114624,-7.11014461517334,12.070357322692871,-1.6727015972137451,-3.247950315475464,6.110805511474609,-9.586333274841309,18.7653364662548,12.49008016708162,14.566054454058715,15.426920571011111,19.496983021730074,61.73625772219596,10.330927421436474,LowStress
-267.7941589355469,179.79347229003906,-63.332157135009766,8.81714153289795,30.96820640563965,-15.60849666595459,5.8276896476745605,-13.460986137390137,-18.808076858520508,29.679414749145508,5.746542453765869,-18.288759231567383,9.742332458496094,-1.2265857458114624,-7.11014461517334,12.070357322692871,-1.6727015972137451,-3.247950315475464,6.110805511474609,-9.586333274841309,18.7653364662548,12.49008016708162,14.566054454058715,15.426920571011111,19.496983021730074,61.73625772219596,10.330927421436474,LowStress
-311.42340087890625,150.83163452148438,-53.86821746826172,9.166536331176758,23.540346145629883,-10.6221284866333,5.361215114593506,-17.061138153076172,-10.319296836853027,29.828889846801758,-1.685161828994751,-15.085419654846191,8.954822540283203,-2.823568344116211,-0.008988598361611366,10.134031295776367,-6.092153549194336,-0.13591104745864868,2.5115020275115967,-9.894309997558594,21.992062254911755,13.480601864113247,15.677742286435736,17.094683645235644,22.051956814092023,59.87415590495165,13.117903149671893,LowStress
